ID,SMILES,Solubility,Mean,Occurrence
A-870,CC1(C)C2CCC(C2)C1=C,-4.471540428,-4.491294698,2
A-878,CC1(C)C2CCC(C2)C1=C,-4.511048969,-4.491294698,2
A-873,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-4.95250228,-4.1543503,3
A-5447,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-2.604748621,-4.1543503,3
B-224,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-4.9058,-4.1543503,3
A-874,CCCCCCCCCC(=O)OC,-4.626748523,-4.520275068,3
A-1932,CCCCCCCCCC(=O)OC,-4.244076682,-4.520275068,3
G-816,CCCCCCCCCC(=O)OC,-4.69,-4.520275068,3
A-875,[Pr+3].[Pr+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,-5.022027024,-5.279706885,2
A-2010,[Pr+3].[Pr+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,-5.537386746,-5.279706885,2
A-880,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-5.116405766,-5.978806838,7
A-1438,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-5.366283239,-5.978806838,7
A-2018,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-5.635128551,-5.978806838,7
A-2032,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-5.694106411,-5.978806838,7
A-2203,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-6.565237381,-5.978806838,7
A-2212,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-6.642077411,-5.978806838,7
A-2439,CC(C)(c1cc(Br)c(O)c(Br)c1)c2cc(Br)c(O)c(Br)c2,-6.832409109,-5.978806838,7
A-885,CCN(CC)C(=S)SSC(=S)N(CC)CC,-4.860377549,-3.930188775,2
C-92,CCN(CC)C(=S)SSC(=S)N(CC)CC,-3,-3.930188775,2
A-890,CCCC[Sn](=O)CCCC,-4.794038183,-4.891798088,2
A-1427,CCCC[Sn](=O)CCCC,-4.989557994,-4.891798088,2
A-891,CCCC[Sn++]CCCC.CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-5.113404326,-3.841370304,2
A-3019,CCCC[Sn++]CCCC.CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,-2.569336281,-3.841370304,2
A-892,CCCCCCCCCCCCO,-4.668243769,-4.930823495,4
A-1953,CCCCCCCCCCCCO,-4.984746451,-4.930823495,4
A-2051,CCCCCCCCCCCCO,-5.270303761,-4.930823495,4
G-80,CCCCCCCCCCCCO,-4.8,-4.930823495,4
A-897,N#Cc1ccccc1C#N,-2.511067288,-2.416331786,3
A-4773,N#Cc1ccccc1C#N,-2.357928068,-2.416331786,3
C-1633,N#CC1=C(C=CC=C1)C#N,-2.38,-2.416331786,3
A-898,Nc1ccccc1N,-0.439609879,-0.469950205,3
A-3860,Nc1ccccc1N,-0.542640735,-0.469950205,3
B-4300,Nc1ccccc1N,-0.4276,-0.469950205,3
A-902,Nc1ccc(Cl)cc1,-1.514697566,-1.622598584,4
A-3934,Nc1ccc(Cl)cc1,-1.628640918,-1.622598584,4
A-4135,Nc1ccc(Cl)cc1,-1.657055853,-1.622598584,4
C-1100,NC1=CC=C(Cl)C=C1,-1.69,-1.622598584,4
A-905,[O-][N+](=O)c1cccc(Cl)c1,-2.606370339,-2.68382132,2
A-1205,[O-][N+](=O)c1cccc(Cl)c1,-2.7612723,-2.68382132,2
A-907,[Ca++].[O-][Mo]([O-])(=O)=O,-3.703694345,-3.869614702,2
A-1546,[Ca++].[O-][Mo]([O-])(=O)=O,-4.03553506,-3.869614702,2
A-911,CC(C)C1(O)CCC(=CC1)C,-2.60097177,-2.27098442,2
A-1562,CC(C)C1(O)CCC(=CC1)C,-1.94099707,-2.27098442,2
A-913,Brc1ccccc1,-2.611596089,-2.56358382,4
A-4800,Brc1ccccc1,-2.526610433,-2.56358382,4
A-4809,Brc1ccccc1,-2.547567303,-2.56358382,4
A-4817,Brc1ccccc1,-2.568561457,-2.56358382,4
A-915,CC(=O)Nc1ccc(cc1)[S](Cl)(=O)=O,-1.788830513,-2.333041465,2
A-1043,CC(=O)Nc1ccc(cc1)[S](Cl)(=O)=O,-2.877252416,-2.333041465,2
A-920,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.91306428,-3.941185732,4
A-951,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.937488879,-3.941185732,4
A-970,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.952088388,-3.941185732,4
A-981,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,-3.962101384,-3.941185732,4
A-928,CCCCCCCC(C)=O,-2.583653941,-2.75698266,2
A-1600,CCCCCCCC(C)=O,-2.930311379,-2.75698266,2
A-931,O=C1NC(=O)c2ccccc12,-2.599508366,-2.940771985,3
A-955,O=C1NC(=O)c2ccccc12,-3.611407589,-2.940771985,3
B-4481,O=C1NC(=O)c2ccccc12,-2.6114,-2.940771985,3
A-937,CCCCCCCCCCCCN(C)C,-3.761011007,-4.304762163,3
A-2381,CCCCCCCCCCCCN(C)C,-4.727152739,-4.304762163,3
A-2382,CCCCCCCCCCCCN(C)C,-4.426122744,-4.304762163,3
A-941,O=[Si]=O,-3.222456337,-3.678560343,3
A-1103,O=[Si]=O,-4.210557113,-3.678560343,3
A-1648,O=[Si]=O,-3.602667578,-3.678560343,3
A-942,OC(=O)Cc1ccc(Cl)cc1Cl,-2.749545729,-2.872932709,3
A-1258,OC(=O)Cc1ccc(Cl)cc1Cl,-2.91914164,-2.872932709,3
A-2391,OC(=O)Cc1ccc(Cl)cc1Cl,-2.950110757,-2.872932709,3
A-943,CCCCOC=C,-2.439597268,-2.100371829,3
A-1071,CCCCOC=C,-1.523577397,-2.100371829,3
A-4803,CCCCOC=C,-2.33794082,-2.100371829,3
A-946,OCc1cccc(Oc2ccccc2)c1,-2.742499971,-2.784186556,2
A-1141,OCc1cccc(Oc2ccccc2)c1,-2.825873142,-2.784186556,2
A-949,CCCCN[S](=O)(=O)c1ccccc1,-3.764802467,-3.22029244,2
A-4807,CCCCN[S](=O)(=O)c1ccccc1,-2.675782414,-3.22029244,2
A-957,OC(=O)c1cccc(c1)[N+]([O-])=O,-1.6691454,-1.733010515,5
A-1073,OC(=O)c1cccc(c1)[N+]([O-])=O,-1.745907172,-1.733010515,5
C-306,OC(=O)C1=CC(=CC=C1)[N+]([O-])=O,-1.76,-1.733010515,5
E-611,O=C(O)c(cccc1N(=O)=O)c1,-1.68,-1.733010515,5
F-1170,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,-1.81,-1.733010515,5
A-964,CC(=C)C1CCC(=CC1)C.CC2=CCC3CC2C3(C)C.CC45CCC(CC4)C(C)(C)O5,-2.086084114,-3.710885023,2
A-1949,CC(=C)C1CCC(=CC1)C.CC2=CCC3CC2C3(C)C.CC45CCC(CC4)C(C)(C)O5,-5.335685932,-3.710885023,2
A-965,Nc1ccccc1C(O)=O,-1.593089767,-1.532345022,3
A-3726,Nc1ccccc1C(O)=O,-1.483945298,-1.532345022,3
C-158,NC1=C(C=CC=C1)C(O)=O,-1.52,-1.532345022,3
A-966,CCCCC(=O)OC,-1.520988559,-1.407196186,3
B-1378,CCCCC(=O)OC,-1.3606,-1.407196186,3
G-999,CCCCC(=O)OC,-1.34,-1.407196186,3
A-968,CC(C)(N=NC(C)(C)C#N)C#N,-2.671336846,-2.692293922,2
A-1032,CC(C)(N=NC(C)(C)C#N)C#N,-2.713250998,-2.692293922,2
A-975,[Co++].CC([O-])=O.CC([O-])=O,0.29360437,0.300941041,2
A-3792,[Co++].CC([O-])=O.CC([O-])=O,0.308277711,0.300941041,2
A-976,C=CC(=O)OCCCCCCOC(=O)C=C,-2.819336696,-2.808832505,2
A-4840,C=CC(=O)OCCCCCCOC(=O)C=C,-2.798328315,-2.808832505,2
A-979,C=Cc1ccccc1,-2.486188697,-2.578689747,7
A-1019,C=Cc1ccccc1,-2.512517636,-2.578689747,7
A-1044,C=Cc1ccccc1,-2.52630592,-2.578689747,7
A-1079,C=Cc1ccccc1,-2.540546359,-2.578689747,7
A-1156,C=Cc1ccccc1,-2.555269616,-2.578689747,7
E-49,c1ccccc1C=C,-2.82,-2.578689747,7
H-422,C=CC1=CC=CC=C1,-2.61,-2.578689747,7
A-982,Nc1ccc(cc1)N=Nc2ccccc2,-3.759703076,-3.576834359,3
B-92,Nc1ccc(cc1)N=Nc2ccccc2,-3.7898,-3.576834359,3
D-1353,Nc1ccc(cc1)N=Nc2ccccc2,-3.181,-3.576834359,3
A-983,CC(C)CC=C,-3.392361668,-3.318130834,2
B-1468,CC(C)CC=C,-3.2439,-3.318130834,2
A-987,OCCN(CCO)c1ccccc1,-0.734495605,-0.627463887,3
A-3559,OCCN(CCO)c1ccccc1,-0.564515123,-0.627463887,3
A-3599,OCCN(CCO)c1ccccc1,-0.583380931,-0.627463887,3
A-991,C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.87422578,-2.669933962,5
A-1057,C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.908119297,-2.669933962,5
A-1175,C=CCOc1nc(OCC=C)nc(OCC=C)n1,-2.943351674,-2.669933962,5
A-1260,C=CCOc1nc(OCC=C)nc(OCC=C)n1,-3.00397306,-2.669933962,5
C-1907,C=CCOC1=NC(=NC(=N1)OCC=C)OCC=C,-1.62,-2.669933962,5
A-992,OC(=O)CC[P](O)(=O)c1ccccc1,-0.809594191,-1.572633115,3
A-1029,OC(=O)CC[P](O)(=O)c1ccccc1,-0.828305155,-1.572633115,3
F-546,O=C(O)CCP(=O)(O)C1=CC=CC=C1,-3.08,-1.572633115,3
A-993,CCCCC(O)=O,-0.490652149,-0.516373579,5
A-1242,CCCCC(O)=O,-0.61122608,-0.516373579,5
A-1273,CCCCC(O)=O,-0.628954847,-0.516373579,5
A-3783,CCCCC(O)=O,-0.435134821,-0.516373579,5
B-3735,CCCCC(O)=O,-0.4159,-0.516373579,5
A-999,C\C=C\OC1CCC(CC1)O\C=C\C,-3.903732091,-3.927103792,2
A-1001,C\C=C\OC1CCC(CC1)O\C=C\C,-3.950475494,-3.927103792,2
A-1004,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.796046333,-3.783273167,2
B-399,CC(C)(C)c1ccc(O)c(c1)C(C)(C)C,-3.7705,-3.783273167,2
A-1005,CC(Cc1ccc(cc1)C(C)(C)C)C=O,-3.791782061,-3.724432774,2
A-3058,CC(Cc1ccc(cc1)C(C)(C)C)C=O,-3.657083487,-3.724432774,2
A-1008,OC(=O)c1occc1,0.468496284,-0.170567905,3
B-3764,OC(=O)c1occc1,-0.4802,-0.170567905,3
C-1098,OC(=O)C1=CC=CO1,-0.5,-0.170567905,3
A-1009,CCC(C)(C)Cl,-2.51054501,-2.009885989,2
A-3912,CCC(C)(C)Cl,-1.509226968,-2.009885989,2
A-1010,CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-2.924172412,-3.025836751,2
A-2395,CC(=O)CC(=O)Nc1ccc(NC(=O)CC(C)=O)cc1,-3.12750109,-3.025836751,2
A-1011,N#CCN(CCN(CC#N)CC#N)CC#N,-2.820404347,-2.836241431,2
A-1061,N#CCN(CCN(CC#N)CC#N)CC#N,-2.852078516,-2.836241431,2
A-1014,CC(F)F,-1.314722844,-1.343718817,2
A-1183,CC(F)F,-1.372714791,-1.343718817,2
A-1026,[Co++].[O-]C(=O)C([O-])=O,-3.659316674,-4.605490191,13
A-5731,[Co++].[O-]C(=O)C([O-])=O,-4.667787925,-4.605490191,13
A-5732,[Co++].[O-]C(=O)C([O-])=O,-4.681011371,-4.605490191,13
A-5761,[Co++].[O-]C(=O)C([O-])=O,-4.692475618,-4.605490191,13
A-5763,[Co++].[O-]C(=O)C([O-])=O,-4.710260192,-4.605490191,13
A-5765,[Co++].[O-]C(=O)C([O-])=O,-3.714281064,-4.605490191,13
A-5766,[Co++].[O-]C(=O)C([O-])=O,-5.716615536,-4.605490191,13
A-5773,[Co++].[O-]C(=O)C([O-])=O,-5.738066538,-4.605490191,13
A-5775,[Co++].[O-]C(=O)C([O-])=O,-3.745780883,-4.605490191,13
A-5791,[Co++].[O-]C(=O)C([O-])=O,-3.808993953,-4.605490191,13
A-5793,[Co++].[O-]C(=O)C([O-])=O,-5.814797051,-4.605490191,13
A-5802,[Co++].[O-]C(=O)C([O-])=O,-4.844746493,-4.605490191,13
A-5881,[Co++].[O-]C(=O)C([O-])=O,-4.077239189,-4.605490191,13
A-1027,Nc1ccc(\C=C\c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-4.06353038,-3.652204658,3
A-1216,Nc1ccc(\C=C\c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-4.137316594,-3.652204658,3
A-3032,Nc1ccc(\C=C\c2ccc(N)cc2[S](O)(=O)=O)c(c1)[S](O)(=O)=O,-2.755767001,-3.652204658,3
A-1031,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2.856061671,-2.958820991,4
A-1065,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-2.879922295,-2.958820991,4
B-4288,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,-3.2793,-2.958820991,4
C-581,CC(C)(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,-2.82,-2.958820991,4
A-1036,CC(=O)OC\C=C\c1ccccc1,-2.750498537,-2.771611535,2
A-1174,CC(=O)OC\C=C\c1ccccc1,-2.792724534,-2.771611535,2
A-1040,Nc1cccc(O)c1,-0.545147879,-0.629884659,5
A-1208,Nc1cccc(O)c1,-0.606572432,-0.629884659,5
A-1228,Nc1cccc(O)c1,-0.622962848,-0.629884659,5
A-1380,Nc1cccc(O)c1,-0.734740139,-0.629884659,5
C-1095,NC1=CC=CC(=C1)O,-0.64,-0.629884659,5
A-1045,[Mg++].[O-]C([O-])=O,-3.42210386,-3.153302858,2
A-1837,[Mg++].[O-]C([O-])=O,-2.884501857,-3.153302858,2
A-1058,C[C@@H](CCO)CCC=C(C)C,-2.706734458,-2.711743018,2
A-4855,C[C@@H](CCO)CCC=C(C)C,-2.716751578,-2.711743018,2
A-1062,s1cccc1,-1.445011049,-1.387505525,2
G-1099,c1ccsc1,-1.33,-1.387505525,2
A-1064,COC(=O)CCCCCCCCC(=O)OC,-2.883734985,-3.083417493,2
B-506,COC(=O)CCCCCCCCC(=O)OC,-3.2831,-3.083417493,2
A-1068,CC(C)CCO,-0.468101062,-0.334205169,3
A-1217,CC(C)CCO,-0.518711055,-0.334205169,3
A-3157,CC(C)CCO,-0.015803391,-0.334205169,3
A-1072,C1OC1c2ccccc2,-1.602606135,-1.754573628,2
A-4625,C1OC1c2ccccc2,-1.906541121,-1.754573628,2
A-1075,S=C1Nc2ccccc2N1,-2.699566026,-2.212655747,3
A-1229,S=C1Nc2ccccc2N1,-1.761713933,-2.212655747,3
A-2507,S=C1Nc2ccccc2N1,-2.176687281,-2.212655747,3
A-1077,OC(c1ccccc1)C(=O)c2ccccc2,-2.849722352,-3.334861176,2
F-770,O=C(C1=CC=CC=C1)C(O)C1=CC=CC=C1,-3.82,-3.334861176,2
A-1081,Clc1cccc(Cl)c1Cl,-3.7687961,-3.993382554,5
A-1554,Clc1cccc(Cl)c1Cl,-4.003482074,-3.993382554,5
A-1632,Clc1cccc(Cl)c1Cl,-4.054634596,-3.993382554,5
C-190,ClC1=C(Cl)C(=CC=C1)Cl,-4.04,-3.993382554,5
H-480,ClC1=CC=CC(Cl)=C1Cl,-4.1,-3.993382554,5
A-1085,COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.951281028,-3.96698526,2
A-1201,COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,-3.982689492,-3.96698526,2
A-1086,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.000209858,-4.060104237,4
A-4995,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-3.972181135,-4.060104237,4
A-5007,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.045967349,-4.060104237,4
A-5020,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.222058608,-4.060104237,4
A-1096,CCN1C(=O)C(=N/Nc2ccc(Cl)cc2[N+]([O-])=O)/C(=C(C#N)C1=O)C,-4.96733793,-5.828668965,2
D-1091,CCN1C(=O)C(=N/Nc2ccc(Cl)cc2[N+]([O-])=O)/C(=C(C#N)C1=O)C,-6.69,-5.828668965,2
A-1099,CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-4.958733139,-4.24703494,2
A-1880,CCCCOCCOC(=O)CCCCC(=O)OCCOCCCC,-3.535336741,-4.24703494,2
A-1102,CC1=CCC2C(C1)C2(C)C,-4.566096535,-4.89061002,3
A-1404,CC1=CCC2C(C1)C2(C)C,-4.670405271,-4.89061002,3
A-2431,CC1=CCC2C(C1)C2(C)C,-5.435328255,-4.89061002,3
A-1108,CC(=O)OC1CCC(CC1)C(C)(C)C,-4.747107501,-4.223374085,2
A-2467,CC(=O)OC1CCC(CC1)C(C)(C)C,-3.699640669,-4.223374085,2
A-1111,[O--].[O--].[O--].[Gd+3].[Gd+3],-5.015236372,-4.483544576,6
A-1130,[O--].[O--].[O--].[Gd+3].[Gd+3],-5.067942723,-4.483544576,6
A-2120,[O--].[O--].[O--].[Gd+3].[Gd+3],-5.860334412,-4.483544576,6
A-2222,[O--].[O--].[O--].[Gd+3].[Gd+3],-6.559304417,-4.483544576,6
A-4160,[O--].[O--].[O--].[Gd+3].[Gd+3],-2.161364408,-4.483544576,6
A-4194,[O--].[O--].[O--].[Gd+3].[Gd+3],-2.237085122,-4.483544576,6
A-1113,Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(c2ccccc2)c3ccccc3,-5.010576791,-4.755619907,2
A-1846,Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(c2ccccc2)c3ccccc3,-4.500663023,-4.755619907,2
A-1114,CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-5.02063787,-6.286377328,2
A-2774,CCCCC(CC)C(=O)OCC(C)(C)COC(=O)C(CC)CCCC,-7.552116787,-6.286377328,2
A-1117,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,-4.976535563,-3.589111854,3
B-216,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4,-2.9008,-3.589111854,3
C-1020,OC1=CC=C(C=C1)C2(OC(=O)C3=C2C=CC=C3)C4=CC=C(O)C=C4,-2.89,-3.589111854,3
A-1118,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,-5.061877244,-5.16558266,3
A-1410,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,-5.133233152,-5.16558266,3
A-1955,CCC(Cc1ccc(C)cc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3,-5.301637583,-5.16558266,3
A-1121,COc1cc(N[S](=O)(=O)c2ccc(C)cc2)c3C(=O)c4ccccc4C(=O)c3c1N,-5.112570051,-7.166761992,2
A-6096,COc1cc(N[S](=O)(=O)c2ccc(C)cc2)c3C(=O)c4ccccc4C(=O)c3c1N,-9.220953934,-7.166761992,2
A-1124,[Lu+3].[Lu+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,-5.283009905,-5.31191071,4
A-1131,[Lu+3].[Lu+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,-5.296798189,-5.31191071,4
A-1140,[Lu+3].[Lu+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,-5.311038629,-5.31191071,4
A-1416,[Lu+3].[Lu+3].[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O.[O-]C(=O)C([O-])=O,-5.356796119,-5.31191071,4
A-1127,CCCCC(CC)CCl,-4.680882096,-3.926591048,2
B-720,CCCCC(CC)CCl,-3.1723,-3.926591048,2
A-1129,C.CCCCCCCCCCCCO,-4.81481019,-4.870385416,2
A-1437,C.CCCCCCCCCCCCO,-4.925960642,-4.870385416,2
A-1138,C1CCC\C=C/CC1,-4.56506034,-3.792527307,3
A-5018,C1CCC\C=C/CC1,-3.770339988,-3.792527307,3
A-5463,C1CCC\C=C/CC1,-3.042181594,-3.792527307,3
A-1143,O=C1CCCCCCCCCCCN1,-2.81950432,-2.775484074,4
A-1323,O=C1CCCCCCCCCCCN1,-2.946870646,-2.775484074,4
A-3033,O=C1CCCCCCCCCCCN1,-2.502783819,-2.775484074,4
A-4864,O=C1CCCCCCCCCCCN1,-2.832777511,-2.775484074,4
A-1144,COC(=O)\C=C\c1ccccc1,-2.73434753,-2.719333405,3
A-1171,COC(=O)\C=C\c1ccccc1,-2.753652685,-2.719333405,3
C-211,COC(=O)/C=C/C1=CC=CC=C1,-2.67,-2.719333405,3
A-1145,CSc1cc(SC)c(N)c(C)c1N,-2.856925458,-2.989276083,2
A-1610,CSc1cc(SC)c(N)c(C)c1N,-3.121626708,-2.989276083,2
A-1150,NC(=O)c1ccccc1O,-1.6658661,-1.76701238,5
A-1265,NC(=O)c1ccccc1O,-1.749767985,-1.76701238,5
A-1389,NC(=O)c1ccccc1O,-1.836127816,-1.76701238,5
B-4437,NC(=O)c1ccccc1O,-1.8233,-1.76701238,5
E-793,O=C(N)c(c(O)ccc1)c1,-1.76,-1.76701238,5
A-1151,S=C=S,-1.413294061,-1.56990347,5
A-1300,S=C=S,-1.519913555,-1.56990347,5
A-1361,S=C=S,-1.559422096,-1.56990347,5
A-4187,S=C=S,-1.54718764,-1.56990347,5
B-4356,S=C=S,-1.8097,-1.56990347,5
A-1158,Clc1cc(Cl)c(Cl)nc1Cl,-3.861424691,-3.921769881,2
A-1340,Clc1cc(Cl)c(Cl)nc1Cl,-3.98211507,-3.921769881,2
A-1159,COC(=O)CCCCCCCCC(=O)OC1CC(C)(C)N(C)C(C)(C)C1.CN2C(C)(C)CC(CC2(C)C)OC(=O)CCCCCCCCC(=O)OC3CC(C)(C)N(C)C(C)(C)C3,-4.46944343,-4.540332332,2
A-1367,COC(=O)CCCCCCCCC(=O)OC1CC(C)(C)N(C)C(C)(C)C1.CN2C(C)(C)CC(CC2(C)C)OC(=O)CCCCCCCCC(=O)OC3CC(C)(C)N(C)C(C)(C)C3,-4.611221235,-4.540332332,2
A-1164,N(c1ccccc1)c2ccccc2,-3.764576666,-3.535341289,5
A-1248,N(c1ccccc1)c2ccccc2,-3.81684995,-3.535341289,5
A-1281,N(c1ccccc1)c2ccccc2,-3.841079829,-3.535341289,5
B-3683,N(c1ccccc1)c2ccccc2,-3.5042,-3.535341289,5
C-418,N(C1=CC=CC=C1)C2=CC=CC=C2,-2.75,-3.535341289,5
A-1166,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.905140549,-3.19188811,5
B-4206,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.7443,-3.19188811,5
C-413,CN(C)C(=O)NC1=CC(=C(Cl)C=C1)Cl,-3.77,-3.19188811,5
E-1278,O=C(N(C)C)Nc(ccc(c1Cl)Cl)c1,-3.8,-3.19188811,5
F-424,CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,-0.74,-3.19188811,5
A-1169,CC1=CC[C@@H](CC1)C(C)(C)O,-1.730351723,-2.861403834,4
A-2603,CC1=CC[C@@H](CC1)C(C)(C)O,-5.489263615,-2.861403834,4
B-419,CC1=CC[C@@H](CC1)C(C)(C)O,-2.337,-2.861403834,4
D-1460,CC1=CC[C@@H](CC1)C(C)(C)O,-1.889,-2.861403834,4
A-1180,CCCC(=O)OCc1ccccc1,-2.800757237,-2.959100786,2
A-1727,CCCC(=O)OCc1ccccc1,-3.117444335,-2.959100786,2
A-1182,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,-0.895160011,-0.462975167,4
A-1386,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,-1.041288047,-0.462975167,4
A-4022,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,0.052483734,-0.462975167,4
A-4042,[Na+].ClN1C(=O)[N-]C(=O)N(Cl)C1=O,0.032063655,-0.462975167,4
A-1184,CC(Cl)CCl,-1.605870446,-1.61376758,2
A-1209,CC(Cl)CCl,-1.621664713,-1.61376758,2
A-1186,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,-3.112109244,-3.083104622,2
B-4567,C[C@]12CCC(=O)C=C1CC[C@H]3[C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C)C[C@H](O)[C@H]23,-3.0541,-3.083104622,2
A-1187,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-3.159763716,-3.808731858,2
B-4564,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,-4.4577,-3.808731858,2
A-1191,[O--].[O--].[O--].[Sb+3].[Sb+3],-4.006781989,-5.015155712,10
A-1250,[O--].[O--].[O--].[Sb+3].[Sb+3],-4.056423921,-5.015155712,10
A-1414,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.023754804,-5.015155712,10
A-1502,[O--].[O--].[O--].[Sb+3].[Sb+3],-4.17019766,-5.015155712,10
A-1962,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.195150942,-5.015155712,10
A-1993,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.277143165,-5.015155712,10
A-2034,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.439358021,-5.015155712,10
A-2074,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.531176598,-5.015155712,10
A-2076,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.555107857,-5.015155712,10
A-5715,[O--].[O--].[O--].[Sb+3].[Sb+3],-5.896462162,-5.015155712,10
A-1197,CC(C)(C)C1CCC(O)CC1,-3.103262125,-3.059390328,4
A-1198,CC(C)(C)C1CCC(O)CC1,-3.168157449,-3.059390328,4
A-1224,CC(C)(C)C1CCC(O)CC1,-2.772268906,-3.059390328,4
A-2508,CC(C)(C)C1CCC(O)CC1,-3.193872833,-3.059390328,4
A-1200,CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,-4.125290683,-4.24545676,2
A-1629,CCCS[P](=O)(OCC)Oc1ccc(Br)cc1Cl,-4.365622838,-4.24545676,2
A-1202,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-1.819466098,-2.385688699,3
B-4520,Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,-2.5976,-2.385688699,3
C-1202,OC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O,-2.74,-2.385688699,3
A-1203,CCCCl,-1.45340682,-0.459759226,3
A-1210,CCCCl,-1.463738192,-0.459759226,3
A-3973,CCCCl,1.537867335,-0.459759226,3
A-1211,CCNc1ccccc1,-1.652077936,-1.676751296,2
